,0
1,4175.347239999997
2,4409.993643999998
3,4152.079181999998
4,3765.5301819999972
5,4015.9303659999973
6,3738.9953479999976
7,2192.059927999997
8,0.0
9,0.0
10,0.0
11,-5.840771913809057e-10
12,-1.7213354414412552e-09
13,10405.052319999999
14,12878.757149
15,4193.978450999999
16,0.0
17,1363.5264570000127
18,2226.159182784751
19,5592.357181999998
20,4218.082977999999
21,3616.8485920000003
22,3660.4182589999973
23,3518.831673999998
24,3733.1360939999977
