,0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,9.094947017729282e-13
8,10000.354067000259
9,3418.7206580000025
10,8362.415156041377
11,10305.957893000881
12,7062.667680000515
13,0.0
14,0.0
15,0.0
16,5831.41641
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
