,import_price,export_price,grid_import_ph1,grid_import_ph2,grid_import_ph3,grid_export_ph1,grid_export_ph2,grid_export_ph3,grid_import_ph1*import_price,grid_import_ph2*import_price,grid_import_ph3*import_price,total_grid_import*import_price,grid_export_ph1*export_price,grid_export_ph2*export_price,grid_export_ph3*export_price,total_grid_export*export_price
1,4.03e-05,8e-05,0.0,0.0,0.0,1497.9306513333327,1568.1796183333327,1490.2306033333325,0.0,0.0,0.0,0.0,0.11983445210666663,0.12545436946666663,0.11921844826666661,0.36450726983999987
2,3.31e-05,8e-05,0.0,0.0,0.0,1373.1424083333325,1448.1483283333325,1368.0627583333326,0.0,0.0,0.0,0.0,0.1098513926666666,0.11585186626666662,0.10944502066666661,0.3351482795999998
3,2.29e-05,8e-05,0.0,3192.32380633342,908.9678560000007,842.4806416666656,0.0,0.0,0.0,0.07310421516503532,0.020815363902400016,0.09391957906743534,0.06739845133333326,0.0,0.0,0.06739845133333326
4,2e-05,8e-05,2402.241164013792,3027.6324823338214,1956.4654113333047,0.0,0.0,-7.733712721959064e-10,0.048044823280275845,0.060552649646676435,0.0391293082266661,0.14772678115361837,0.0,0.0,-6.186970177567252e-14,-6.186970177567252e-14
5,1.42e-05,8e-05,0.0,0.0,0.0,3836.695191333333,4607.196591333334,1741.7091099999998,0.0,0.0,0.0,0.0,0.30693561530666663,0.36857572730666677,0.1393367288,0.8148480714133335
6,1.42e-05,8e-05,1568.966394333333,0.0,0.0,0.0,747.6007120000045,945.3885399282531,0.02227932279953333,0.0,0.0,0.02227932279953333,0.0,0.05980805696000036,0.07563108319426025,0.13543914015426062
7,2.18e-05,8e-05,0.0,0.0,0.0,2010.0290983333325,1526.9529643333326,1330.3411843333333,0.0,0.0,0.0,0.0,0.16080232786666662,0.12215623714666662,0.10642729474666668,0.38938585975999995
8,4.58e-05,8e-05,0.0,0.0,0.0,1343.3378403333325,1301.0818393333327,1365.4428423333325,0.0,0.0,0.0,0.0,0.10746702722666661,0.10408654714666662,0.10923542738666661,0.3207890017599998
9,6.56e-05,8e-05,0.0,0.0,0.0,1391.7824133333324,1469.9978813333325,1384.0263943333327,0.0,0.0,0.0,0.0,0.1113425930666666,0.11759983050666661,0.11072211154666663,0.33966453511999983
10,6.24e-05,8e-05,0.0,0.0,0.0,1255.1767273333326,1338.6434553333324,1246.3317823333325,0.0,0.0,0.0,0.0,0.10041413818666661,0.10709147642666661,0.09970654258666661,0.30721215719999984
