,0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,2.4
8,7.333333333333333
9,7.333333333333333
10,7.333333333333333
11,7.333333333333333
12,7.333333333333333
13,2.4
14,2.4
15,7.333333333333333
16,7.333333333333333
17,7.333333333333333
18,7.333333333333333
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
