1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
955.334145,883.635633,955.837887,1061.691129,985.543858,1095.578777,1006.145988,1270.147946,2075.45127,3467.074992,3669.181338,3579.814338,3315.099762,2828.497875,3093.446637,3373.551681,2637.827039,1830.019313,1313.19034,1088.327742,1122.524883,1108.785785,1153.241531,1089.577301
1061.482383,981.81737,1062.042096,1179.65681,1095.048731,1217.309753,1117.939987,1411.275495,2306.056967,3852.305547,4076.868153,3977.571487,3683.44418,3142.775417,3437.16293,3748.390757,2930.918932,2033.354792,1459.100378,1209.253047,1247.24987,1231.984206,1281.379479,1210.641445
1167.630621,1079.999107,1168.246306,1297.622491,1204.553604,1339.040728,1229.733986,1552.403045,2536.662663,4237.536101,4484.554969,4375.328635,4051.788598,3457.052958,3780.879223,4123.229832,3224.010825,2236.690271,1605.010415,1330.178352,1371.974857,1355.182626,1409.517427,1331.70559
