1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
19.931463,18.481918,12.735157,1.500204,0.358853,30.308202,181.959963,511.157473,1066.483414,1948.891799,3074.882189,4056.68226,4718.46162,5002.361133,4735.155747,4237.91862,3285.427751,2095.697708,889.886105,181.947373,19.532734,18.790292,20.990037,21.68681
19.931463,18.481918,12.735157,1.500204,0.358853,30.308202,181.959963,511.157473,1066.483414,1948.891799,3074.882189,4056.68226,4718.46162,5002.361133,4735.155747,4237.91862,3285.427751,2095.697708,889.886105,181.947373,19.532734,18.790292,20.990037,21.68681
19.931463,18.481918,12.735157,1.500204,0.358853,30.308202,181.959963,511.157473,1066.483414,1948.891799,3074.882189,4056.68226,4718.46162,5002.361133,4735.155747,4237.91862,3285.427751,2095.697708,889.886105,181.947373,19.532734,18.790292,20.990037,21.68681
