,0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,4.8
8,29.06666666666667
9,0.0
10,0.0
11,0.0
12,20.06452425960933
13,0.0
14,2.4
15,33.86666666666667
16,31.466666666666665
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
