,0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,4.8
8,18.0
9,18.0
10,18.0
11,18.0
12,18.0
13,4.8
14,4.8
15,18.0
16,12.104347826086945
17,7.0
18,7.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
