,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1,0.0,0.0,0.0,0.0,0.0,0.0,2.4,11.0,11.0,11.0,11.0,11.0,2.4,2.4,11.0,5.104347826086945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,2.4,7.0,7.0,7.0,7.0,7.0,2.4,2.4,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
