,0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,4800.0
8,34100.0
9,25149.510297000015
10,2283.6338820000165
11,1956.3220319999964
12,12120.92865863205
13,4800.0
14,4800.0
15,17492.278896000007
16,14666.666666666666
17,21496.12087800001
18,32736.739059000007
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
